repository	old_ref	old_tip	old_tree	old_path	old_blob	old_bytes	final_path	final_blob	disposition	review_mode	final_source_basis	reason	reviewer	reviewed_at
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/001.md	84c51a5ec86bb9436e703eaa657aa37ba42548f1	7132	docs/commits/001.md	41c9bddc64b70b83d7318c6573239a89dc5e2b9f	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:001; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/002.md	63f176f2eecd627d719de5bbc3618c5134b1bce2	9053	docs/commits/002.md	258d75c28b480e44c49651b1656b2114fdc551eb	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:002; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/003.md	6897f71367c720568031c6ec8b8d2061a3a33343	9358	docs/commits/003.md	665705209f6ce7c6e6c5d0bb73e499af1be9f7a9	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:003; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/004.md	30b726812de24b4091e79c39c9f62b9686d7d9cc	9412	docs/commits/004.md	e2317bda33698359a9ea209e46cc1579bab6ae7c	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:004; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/005.md	86faaa351285543315d792761c4080d045a1974b	7206	docs/commits/005.md	92453293936bebedd91d716dda8346e08222c4a0	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:005; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/006.md	dd8455bbbb118c23bf8bc22ab0369d0ffa0e02a9	8223	docs/commits/006.md	439888c48e5ae1adbae10c50c67918a51017f57c	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:006; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/007.md	672aff41c8c0d4ae14fab6d3e70f12ab8d0a939a	8117	docs/commits/007.md	6cd31b4681a2c34fe12ef24a7174f080a127ea10	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:007; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/008.md	b38c1f84e7ccf5cf1c67343fbf6055c2028b9fda	9688	docs/commits/008.md	f81514f9c83d0214c5263f6500f579f96f81b941	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:008; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/009.md	9a4f6f6e8608a0444895caca198bf56a5a93f11a	9462	docs/commits/009.md	dd8476217c54a70491c1061700113f969dbf15fb	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:009; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/010.md	409b488e9e55d6bbd86a971c988c0b37b2959b61	9965	docs/commits/010.md	8dbb8528d28744e602935008e4afd070ee7aafba	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:010; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/011.md	d889585d697b148600fdffa0035e8b6a5b982b86	7934	docs/commits/011.md	b373e37860a910349caa459e0996e7bd361edde7	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:011; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/012.md	4f82e44e1949052ee268e6e1d4b7221c678d3825	5519	docs/commits/012.md	4c32217fac56563d21d3877a36a105d13e232ac3	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:012; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/013.md	407988178b76eb6bbdd082b24977dabd0d1d191c	7915	docs/commits/013.md	cd619584900daa4fd030dc0c39b7546fdee8b91e	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:013; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/014.md	8f786ea9f43728cd99957e4b796c8f5f5f836992	8455	docs/commits/014.md	1949078bae03f3d32a815495fe79ba2ae2260ab6	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:014; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/015.md	e5676a20fab40e5a62de682e27ab3b562aefc1bf	8718	docs/commits/015.md	88ea50afd98732fbbffbe68e46912d9a60063d43	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:015; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/016.md	4e4976ec646077c0fe1a0c0cc009227be07f0118	7771	docs/commits/016.md	a23d672f0a01c715cff2cddd50d24448a982b8c0	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:016; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/017.md	37f942624636b827a79cbf8be8a0e2247331bd38	8332	docs/commits/017.md	cd1f0d78c5e70e25807079426af03993a225923b	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:017; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/018.md	bd0cb9e8eb00cd1f0191016daa70c96247641d28	11652	docs/commits/018.md	e6c8d529bd92a8b8075966f3e87e3ea44a2fec3d	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:018; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/019.md	9bedabffc1d0c56e4dcd428a5227d077ef025638	11189	docs/commits/019.md	dd0001ddd640b38ea0a75ce1617be9295a330079	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:019; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/020.md	2d787b44f440f7b0bd224f1ad12cdba5e0a80132	16090	docs/commits/020.md	14dd59a0f9ee0dea7f6f3cae50bbbb2aa2db7aa1	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:020; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/021.md	6df20d143c65b5a6760fecd740aaa49740562707	12410	docs/commits/021.md	88bd616e1aeda8de8758f9dedf62747155bc712e	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:021; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/022.md	4bd69bb6503cd9870e85854f076ec6655b3f0729	12501	docs/commits/022.md	5a3d798c6dbb3f5f868ff5cf3fdafc7290e2e211	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:022; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/023.md	e5dc0779581dd99cc5d46bcdb380da7c3300216c	12117	docs/commits/023.md	ea966b5b3b74984f8e299d0bcccf8f3cd268ea8c	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:023; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/024.md	bd4df7f3998277f68f1900462a21fbe1dfccb035	12815	docs/commits/024.md	ee7406fb2623f7e317bbf3273a6956e80aa5c19c	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer body reused while final commit metadata and links were normalized; stable_id=answer:024; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/025.md	dcb638099083eb78d13eea1128260218063404cc	8784	docs/commits/025.md	ccdebeb00292f8bb6f1e4c1e0a15a7242140331b	corrected	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer corrected against the normalized final source diff; stable_id=answer:025; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/027.md	62721a806060afc3e2ded7eced06961f0f6add4a	3747	docs/commits/027.md	086c035d22800431197b11c883b34e97aa87a499	corrected	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer corrected against the normalized final source diff; stable_id=answer:027; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/028.md	66f45ac0a83e1c91b7db2c4db50e6dbf8a7ed4c7	3064	docs/commits/028.md	ef5e2de9f56c29f0a3c9c2be5b861441a4134a55	corrected	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer corrected against the normalized final source diff; stable_id=answer:028; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/029.md	6621f5616101d89410f5f64142ad95717dcb7577	2675	docs/commits/029.md	49bd9cba830e0e00dc2178261ae2f505a05457c1	corrected	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer corrected against the normalized final source diff; stable_id=answer:029; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/030.md	72c95ba70518c15ba579c30527936ea9e30b06b5	2633	docs/commits/030.md	6834e96d930dfb93bc6208defcb4ce9c66706bdf	corrected	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer corrected against the normalized final source diff; stable_id=answer:030; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/031.md	4c273b7bd5ff16147b0ec845f9208ac6cfe376f2	2195	docs/commits/031.md	83ecc533ed5a0ec6f39e8d15a7cf0b3ea01476ff	corrected	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer corrected against the normalized final source diff; stable_id=answer:031; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/032.md	314540751085d4a85f1855223ba1c0647ce84b55	2872	-	-	discarded	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	historical content publication ID reserved under annotated portfolio-v2; stable_id=answer:032; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/commits/README.md	9fb3e2a584c1915fc5ad3d9d472c3835bcf88042	5296	docs/commits/README.md	b9997ad26fb13583b0ef072a8353b150902a5aab	replaced	direct-content	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	answer ledger rewritten for the normalized source graph and single current corpus; stable_id=index:answers; publication_basis=6757af78f48ede995a801c21dd9d53c28c6c8aef	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/001.md	6d0bee7a7f7d1e829b9d9dee36c339140b411055	4773	docs/practice/001.md	49a89a8def769079c2518c18deca23abf9418221	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:001; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/003.md	498403e115e1bebc9bb2358e8988584922f0f9f2	6499	docs/practice/003.md	bcff260e6fbb73abaf5541b7d99016269ead01a1	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:003; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/004.md	2a4b25fff4d68842ceb7e4ff335a1ee801bebe3a	6169	docs/practice/004.md	178c829bee713f662aea3e9a55b8b2cc52c071e2	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:004; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/005.md	30917d6492de6769fea90782d5753a1706082fe6	4517	docs/practice/005.md	c76a6874fe5833d71d8219e5eca55970c5b45da0	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:005; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/006.md	4167b0677efef9898a313e67889c5b7a83cd820d	5767	docs/practice/006.md	ea8d98bdfd8034337c6d938d166c56449b89e5b2	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:006; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/007.md	467d5059db0e2acedaa50fed7fae00c66384b931	6000	docs/practice/007.md	88eb74b331d37eab4bc3127a596dc8999a285c8e	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:007; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/008.md	5112870367dbee17b56f6f6e722faf81a7c8126f	5516	docs/practice/008.md	9171ccb384c4e70bbc40d03d10e235c9b86e43b5	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:008; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/009.md	2aa0cb5cfd487a44dec63fa64110796cbdefe896	5970	docs/practice/009.md	cd2e9cd95e71072912b896a44558ea3fa9f5d855	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:009; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/010.md	a0919a7a64ba1468ec04848d614db28e9223b3a9	5672	docs/practice/010.md	fd018c15e67a20530cf20022852062e237d5d1e4	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:010; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/011.md	a63a01bb9e3088c032e02d57b414a816c38206e9	4251	docs/practice/011.md	fafda4ad8b890d615ad02c520e3284672325a352	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:011; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/012.md	29a5c31c7e26c77dedf9fc7dafcd7cf89b159589	3264	docs/practice/012.md	c9cc0ab25f48be64507bf585bd9289ff83b13791	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:012; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/013.md	47304680e51200dde35281d4b127bd53d7bbcb58	4904	docs/practice/013.md	302fe79c1e77222691b505d9370be575c27f0004	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:013; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/014.md	ce7b7e11b9f3659fba1f44eac5cb854a0ad68b0c	5790	docs/practice/014.md	336c6c2a46dc9d8abb0e182bd066abe871849884	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:014; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/015.md	e4e7a27d8bb967037bfd034356f6fed3b00b3982	5256	docs/practice/015.md	0d49fae937c60af9f9fdee927d702f61706f1f77	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:015; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/016.md	e45c2ae322c78d33045dde3824449fa94e19dcff	4919	docs/practice/016.md	f9c67fbf6d2fbeaf4ee56753e3657a7982dc33da	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:016; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/017.md	524317a076bedc7f1711249230c624fe4bcfc7b4	4966	docs/practice/017.md	460949dc345fbdc28ba872c16ae44f936b8eea69	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:017; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/018.md	1acd1e5c9d2e586cdb6f19e8457755c775e59473	6700	docs/practice/018.md	b6be2807812a072ee706d67d1bcc69a54e9f2ae3	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:018; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/019.md	20886b3c5ca506fab8157d5edd354354dcd90bba	6018	docs/practice/019.md	c237297e349a7c8416a5b17e7d62a9e064a4fd2d	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:019; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/020.md	745008a24fd7ff41d24925ee90f84d54b9a308b9	9658	docs/practice/020.md	6ff65fb301798db8ad0f3944d650610a74069942	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:020; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
portfolio-site	learning/portfolio-v2	5c289930a40e235b681ebab015349cea45dba608	e290497b2b0fbc11730c7161846692a39d6afb54	docs/practice/021.md	36cdd082d91fbf6d311312f304a5904994ce7579	6106	docs/practice/021.md	2b99ecec2a6771f0c52cfbb9aab74e8659e954c3	corrected	metadata-only	38f61b1a405d1e1e72342f290cf36cdf6b1ef111	practice body reused while final source metadata, banner and link were normalized; stable_id=practice:021; publication_basis=6d720c187bf8690b3b0cca499e61dd685bb867a1	repository-owner	2026-07-20T21:56:02+09:00
