stable_path_id	corpus_stable_id	old_path	scope	relation	old_learning_ref_tip_tree	old_learning_ref_mode_blob	legacy_main_mode_blob	disposition	review_mode	final_basis_commit	final_basis_tree	final_path	reason	reviewer	reviewed_at_kst
wallet::docs/commits/000.md	000	docs/commits/000.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:7b983c7ccd21be2d85ba5f341e86dc67726b9e72;learning/wallet-v1.0.1=100644:7b983c7ccd21be2d85ba5f341e86dc67726b9e72;learning/wallet-v1.0.2=100644:7b983c7ccd21be2d85ba5f341e86dc67726b9e72	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/001.md	001	docs/commits/001.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:5fdd4ded5e379b27d05707778f9c912e9cc76684;learning/wallet-v1.0.1=100644:5fdd4ded5e379b27d05707778f9c912e9cc76684;learning/wallet-v1.0.2=100644:5fdd4ded5e379b27d05707778f9c912e9cc76684	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/002.md	002	docs/commits/002.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:3c5d79ec71b1b26e258a95c711e1f3c794beb474;learning/wallet-v1.0.1=100644:3c5d79ec71b1b26e258a95c711e1f3c794beb474;learning/wallet-v1.0.2=100644:3c5d79ec71b1b26e258a95c711e1f3c794beb474	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/003.md	003	docs/commits/003.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:c512b2005050ab587e04bbc777e5206954ebcc3e;learning/wallet-v1.0.1=100644:c512b2005050ab587e04bbc777e5206954ebcc3e;learning/wallet-v1.0.2=100644:c512b2005050ab587e04bbc777e5206954ebcc3e	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/004.md	004	docs/commits/004.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:b07cb455682b1cd15de398982fd763f0df0e90e8;learning/wallet-v1.0.1=100644:b07cb455682b1cd15de398982fd763f0df0e90e8;learning/wallet-v1.0.2=100644:b07cb455682b1cd15de398982fd763f0df0e90e8	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/005.md	005	docs/commits/005.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:8eb90c532e2f5633c80e2b0330a6b66d83357154;learning/wallet-v1.0.1=100644:8eb90c532e2f5633c80e2b0330a6b66d83357154;learning/wallet-v1.0.2=100644:8eb90c532e2f5633c80e2b0330a6b66d83357154	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/006.md	006	docs/commits/006.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:d54bfe3ab3ce11c2395083900c41ec4eba3737d4;learning/wallet-v1.0.1=100644:d54bfe3ab3ce11c2395083900c41ec4eba3737d4;learning/wallet-v1.0.2=100644:d54bfe3ab3ce11c2395083900c41ec4eba3737d4	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/007.md	007	docs/commits/007.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:dd991ff1e7b343e3c18243c198a01451068723da;learning/wallet-v1.0.1=100644:dd991ff1e7b343e3c18243c198a01451068723da;learning/wallet-v1.0.2=100644:dd991ff1e7b343e3c18243c198a01451068723da	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/008.md	008	docs/commits/008.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:2e13966f7adbc7c2d05c8d16f04674ef235b2359;learning/wallet-v1.0.1=100644:2e13966f7adbc7c2d05c8d16f04674ef235b2359;learning/wallet-v1.0.2=100644:2e13966f7adbc7c2d05c8d16f04674ef235b2359	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/009.md	009	docs/commits/009.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:4a5873c55798b70c326bafbf1afdf3712d4c2468;learning/wallet-v1.0.1=100644:4a5873c55798b70c326bafbf1afdf3712d4c2468;learning/wallet-v1.0.2=100644:4a5873c55798b70c326bafbf1afdf3712d4c2468	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/010.md	010	docs/commits/010.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:b76b101bb3ddb2a7e4c97167162df4d84f85f6d8;learning/wallet-v1.0.1=100644:b76b101bb3ddb2a7e4c97167162df4d84f85f6d8;learning/wallet-v1.0.2=100644:b76b101bb3ddb2a7e4c97167162df4d84f85f6d8	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/011.md	011	docs/commits/011.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:cbd267bb39edefd9359959f156af81a8ffff7ead;learning/wallet-v1.0.1=100644:cbd267bb39edefd9359959f156af81a8ffff7ead;learning/wallet-v1.0.2=100644:cbd267bb39edefd9359959f156af81a8ffff7ead	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/012.md	012	docs/commits/012.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:1fd7010299c99703533bd8699ea0fd653648537c;learning/wallet-v1.0.1=100644:1fd7010299c99703533bd8699ea0fd653648537c;learning/wallet-v1.0.2=100644:1fd7010299c99703533bd8699ea0fd653648537c	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/013.md	013	docs/commits/013.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:2452413d07fd10aba95a3960916717ef1b4db1a5;learning/wallet-v1.0.1=100644:2452413d07fd10aba95a3960916717ef1b4db1a5;learning/wallet-v1.0.2=100644:2452413d07fd10aba95a3960916717ef1b4db1a5	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/014.md	014	docs/commits/014.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:1a160c596dc524c161576f8b4a78310378f38d79;learning/wallet-v1.0.1=100644:1a160c596dc524c161576f8b4a78310378f38d79;learning/wallet-v1.0.2=100644:1a160c596dc524c161576f8b4a78310378f38d79	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/015.md	015	docs/commits/015.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:288fe0f61ded9bfb3ddc7f44706686bb5ff43f3a;learning/wallet-v1.0.1=100644:288fe0f61ded9bfb3ddc7f44706686bb5ff43f3a;learning/wallet-v1.0.2=100644:288fe0f61ded9bfb3ddc7f44706686bb5ff43f3a	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/016.md	016	docs/commits/016.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:fb2a5eed95f78a3dbd6b825b361436dd6fbd91e5;learning/wallet-v1.0.1=100644:fb2a5eed95f78a3dbd6b825b361436dd6fbd91e5;learning/wallet-v1.0.2=100644:fb2a5eed95f78a3dbd6b825b361436dd6fbd91e5	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/017.md	017	docs/commits/017.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:4a16c32e44ee0223e941e7a5441c370891d25039;learning/wallet-v1.0.1=100644:4a16c32e44ee0223e941e7a5441c370891d25039;learning/wallet-v1.0.2=100644:4a16c32e44ee0223e941e7a5441c370891d25039	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/018.md	018	docs/commits/018.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:97006182c1cd8ff6525cc0ba78719b4e310b7fe0;learning/wallet-v1.0.1=100644:97006182c1cd8ff6525cc0ba78719b4e310b7fe0;learning/wallet-v1.0.2=100644:97006182c1cd8ff6525cc0ba78719b4e310b7fe0	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/019.md	019	docs/commits/019.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:5e63af70b65f3021bfe77e38ec97cda915321ddf;learning/wallet-v1.0.1=100644:5e63af70b65f3021bfe77e38ec97cda915321ddf;learning/wallet-v1.0.2=100644:5e63af70b65f3021bfe77e38ec97cda915321ddf	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/020.md	020	docs/commits/020.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:dd21625790bb2f85624eb70ea0932c90da679e35;learning/wallet-v1.0.1=100644:dd21625790bb2f85624eb70ea0932c90da679e35;learning/wallet-v1.0.2=100644:dd21625790bb2f85624eb70ea0932c90da679e35	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/021.md	021	docs/commits/021.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:20066c743dec07697d1c0d1a1e08fc117886db48;learning/wallet-v1.0.1=100644:20066c743dec07697d1c0d1a1e08fc117886db48;learning/wallet-v1.0.2=100644:20066c743dec07697d1c0d1a1e08fc117886db48	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/commits/README.md	index	docs/commits/README.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:13a767bc4c239e529f19ec922f0401953d0b1c1c;learning/wallet-v1.0.1=100644:13a767bc4c239e529f19ec922f0401953d0b1c1c;learning/wallet-v1.0.2=100644:13a767bc4c239e529f19ec922f0401953d0b1c1c	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-codex-5.6/001.md	001	docs/practice-codex-5.6/001.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:24af0dc50d74cbb97bee648afe5e96566275c5e6;learning/wallet-v1.0.1=100644:24af0dc50d74cbb97bee648afe5e96566275c5e6;learning/wallet-v1.0.2=100644:24af0dc50d74cbb97bee648afe5e96566275c5e6	-	discard-duplicate-corpus-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical tool-named family is superseded by the selected source-split corpus	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-codex-5.6/002.md	002	docs/practice-codex-5.6/002.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:9c0a1c4eed1fe284a543bbe03511278c584a61f1;learning/wallet-v1.0.1=100644:9c0a1c4eed1fe284a543bbe03511278c584a61f1;learning/wallet-v1.0.2=100644:9c0a1c4eed1fe284a543bbe03511278c584a61f1	-	discard-duplicate-corpus-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical tool-named family is superseded by the selected source-split corpus	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-codex-5.6/003.md	003	docs/practice-codex-5.6/003.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:b3837f29bb85f6e2fdf19c7c1c6dbef78deb8441;learning/wallet-v1.0.1=100644:b3837f29bb85f6e2fdf19c7c1c6dbef78deb8441;learning/wallet-v1.0.2=100644:b3837f29bb85f6e2fdf19c7c1c6dbef78deb8441	-	discard-duplicate-corpus-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical tool-named family is superseded by the selected source-split corpus	wallet_learning_writer	2026-07-21T05:10:00+0900
