repository	old_ref	old_tip	old_tree	stable_id	old_path	old_blob	old_bytes	final_path	disposition	review_mode	final_source_basis	final_source_tree	reason	reviewer	reviewed_at
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	011	docs/commits-source-split-v1/011.md	8a14da3c7b8f4714cacff8c2228f19536a6f7e48	4595	docs/commits/011.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	final-answer-contract-completion-and-source-crosswalk	/root/delivery_answer_validation	2026-07-21T00:47:03+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	answer-index	docs/commits-source-split-v1/README.md	2f3432dd2fe97bacf57e9da9320a89fd2c01d8f0	6805	docs/commits/README.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	single-answer-ledger-and-final-count-crosswalk	/root/delivery_answer_validation	2026-07-21T00:47:03+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	000	docs/commits/000.md	50655087a2456a67bd1e548fa77f07eca408b2b0	765	docs/commits/000.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	001	docs/commits/001.md	9bff1133c7a78331a03b9b2515d48adc4379bbbc	652	docs/commits/001.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	002	docs/commits/002.md	fbfa5694ed36fc3237cc32802752a46324401493	680	docs/commits/002.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	003	docs/commits/003.md	55706349f7fe5efc81dccbe64456126b30230a4d	531	docs/commits/003.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	004	docs/commits/004.md	432caf0b9f5655d89b53a0774b0dcf9f4d4697bb	455	docs/commits/004.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	005	docs/commits/005.md	d845617c7f81019c50fcc021475afb76b8c63097	573	docs/commits/005.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	006	docs/commits/006.md	cbf851983dfb87cc87c7c43ff352b6b0741d9ef9	482	docs/commits/006.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	007	docs/commits/007.md	42e251fac3dd5182b3a90b9ba85b96a3da195b92	392	docs/commits/007.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	008	docs/commits/008.md	de96e7cabbc608f2523db005161dcca8f4957c24	438	docs/commits/008.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-answer-replaced-by-full-source-split-answer	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	answer-index	docs/commits/README.md	8fa3987afef7cd154895ce90bf4353d523c85dcc	955	docs/commits/README.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-index-replaced-by-single-final-ledger	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	notes-index	docs/notes/README.md	3e3e81b7292ad5b4b61a1bad26d93d1a4d5bd343	406	docs/notes/README.md	adopted	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	trailing-blank-line-normalization-required-by-git-diff-check;old-tail-0a0a-final-tail-last-body-byte-plus-0a;line-count-minus-one;semantic-body-unchanged;exact-EOF-hunk-directly-reviewed	repository-owner	2026-07-21T00:49:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	note:database-delivery	docs/notes/database-delivery.md	4d218b0c639e4aaf852dbc6541076fbc73191ddc	750	docs/notes/database-delivery.md	adopted	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	trailing-blank-line-normalization-required-by-git-diff-check;old-tail-0a0a-final-tail-last-body-byte-plus-0a;line-count-minus-one;semantic-body-unchanged;exact-EOF-hunk-directly-reviewed	repository-owner	2026-07-21T00:49:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	note:docker-image	docs/notes/docker-image.md	3db750e48800b7e6f6bb3032ec399e34fb7d518c	826	docs/notes/docker-image.md	adopted	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	trailing-blank-line-normalization-required-by-git-diff-check;old-tail-0a0a-final-tail-last-body-byte-plus-0a;line-count-minus-one;semantic-body-unchanged;exact-EOF-hunk-directly-reviewed	repository-owner	2026-07-21T00:49:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	note:health-ci	docs/notes/health-ci.md	6f640c73469395e844a29fdb450811ebc578378e	727	docs/notes/health-ci.md	adopted	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	trailing-blank-line-normalization-required-by-git-diff-check;old-tail-0a0a-final-tail-last-body-byte-plus-0a;line-count-minus-one;semantic-body-unchanged;exact-EOF-hunk-directly-reviewed	repository-owner	2026-07-21T00:49:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	note:runtime-config	docs/notes/runtime-config.md	eef545cdb5b5c0a9a3f8172359e1f30e4cda1a90	660	docs/notes/runtime-config.md	adopted	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	trailing-blank-line-normalization-required-by-git-diff-check;old-tail-0a0a-final-tail-last-body-byte-plus-0a;line-count-minus-one;semantic-body-unchanged;exact-EOF-hunk-directly-reviewed	repository-owner	2026-07-21T00:49:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	practice-index	docs/practice-delivery-v1.0.1/README.md	02042237d722e175cb10533f4c84c4b0e6463578	676	docs/practice/README.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	single-practice-ledger-replacement	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	002	docs/practice-source-split-v1/002.md	b30acf124703d18b61bb4beec42d121db6c14ac1	3246	docs/practice/002.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	active-metadata-link-responsibility-and-verification-manually-reviewed-from-completed-answer	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	003	docs/practice-source-split-v1/003.md	5dfdaa88252a22273ae039e848f049b9aa48310b	2175	docs/practice/003.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	active-metadata-link-responsibility-and-verification-manually-reviewed-from-completed-answer	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	005	docs/practice-source-split-v1/005.md	916726ea22e39a699933061736401da9c5774967	2320	docs/practice/005.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	active-metadata-link-responsibility-and-verification-manually-reviewed-from-completed-answer	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	006	docs/practice-source-split-v1/006.md	94fabd9129648647031ef0046b7421c8922dd69f	1888	docs/practice/006.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	active-metadata-link-responsibility-and-verification-manually-reviewed-from-completed-answer	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	007	docs/practice-source-split-v1/007.md	2e20b863d1289d543231a79573230fc3b5ac7872	2112	docs/practice/007.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	active-metadata-link-responsibility-and-verification-manually-reviewed-from-completed-answer	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	011	docs/practice-source-split-v1/011.md	9b2de482b74ff536c42977ed490800b8bb81a7e8	2532	docs/practice/011.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	active-metadata-link-responsibility-and-verification-manually-reviewed-from-completed-answer	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	practice-index	docs/practice-source-split-v1/README.md	521039afd1b1b7495dc9faa547bd70a14277cbb0	2872	docs/practice/README.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	single-practice-ledger-and-final-count-crosswalk-manually-reviewed-from-completed-answers	/root/delivery_answer_validation	2026-07-21T00:56:35+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	001	docs/practice/001.md	bf494560cfc6bded3edfdbf540a69a418f3a56c6	492	-	discarded	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	practice-omission-after-direct-contract-review	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	002	docs/practice/002.md	75b94e7f9214e6e64570c510cd3ff67c9300c5cd	374	docs/practice/002.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-practice-replaced-by-source-split-contract	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	003	docs/practice/003.md	b392eb1743f537086a669ea919fbf4e7e35444d1	378	docs/practice/003.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-practice-replaced-by-source-split-contract	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	004	docs/practice/004.md	ec933d451b9cdfd7c6200aaefe4e033226ac8733	394	-	discarded	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	practice-omission-after-direct-contract-review	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	practice-index	docs/practice/README.md	fe0aa74328de412340ffcfe0711ab306e5558d01	695	docs/practice/README.md	replaced	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	conflicting-legacy-index-replaced-by-single-final-ledger	/root/delivery_learning_matrix	2026-07-21T00:49:45+09:00
backend-delivery-training	learning/delivery-v1.0.1	034e284ce49915c5f2fed4e7d170fa46a7055204	ca27a81d7691abe6c80fcb5c9c48e24e6284a0e0	reflection	docs/reflection/retrospective.md	3984dff54bd0b207fbc317d56019e1c78317ee08	572	docs/reflection/retrospective.md	adopted	direct-content	fc9e1d3dc36415b4d6e7287d3738b4c1c9136364	be1fda88eb5fed37e9fd941bb13204f76cc78121	trailing-blank-line-normalization-required-by-git-diff-check;old-tail-0a0a-final-tail-last-body-byte-plus-0a;line-count-minus-one;semantic-body-unchanged;exact-EOF-hunk-directly-reviewed	repository-owner	2026-07-21T00:49:35+09:00
