old_commit	new_commit	old_parents	new_parents	old_tree	new_tree	old_timestamp	new_timestamp	disposition
188fd399c421e002bf59fe631a6c64891a0a4a8e	375e22a8e93b95dca568adcdb2cb704a9a2cf4bb	d98ea750851a38a3fdf63309269c8850c3c7a72c	8f79c544f80c4c12dc41be60a0080efba4d8bfcc	c0eaf19108cf0da870e07d68fe8379cb08db9ba7	22ef2c4df7d1f7ff4a2a80ddd07e4026a3b53da4	2025-01-03T09:55:42+09:00	2025-01-03T09:55:42+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
b6c888244950c14f559b0eb0ad25d2c9f6e399d3	a42cc4f736c74e11f9ecca06492e483bfabdddf0	188fd399c421e002bf59fe631a6c64891a0a4a8e	375e22a8e93b95dca568adcdb2cb704a9a2cf4bb	9b0a74dcecfbb1cda051d19527dfc010bd333dc6	c46ee5f9a90f77143dc2173d5f6c9fef1574c7fa	2025-01-04T16:52:14+09:00	2025-01-04T16:52:14+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
58f76e75f45026d3fb782d68118ffb2f1e1ab837	8811050824d8f80b1d63487edda0bd14c2d878c0	b6c888244950c14f559b0eb0ad25d2c9f6e399d3	a42cc4f736c74e11f9ecca06492e483bfabdddf0	e28138f8ab6b4d18fc7195f4c58fb700e48a1268	11c6e43b17b70024623afa9c5b2f07273535a3a6	2025-01-05T16:49:54+09:00	2025-01-05T16:49:54+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
5418bc6602b8617c486df2ab3c86bdb59a4005cd	1103dd707aa2eea2c524b996c66fe8cadc52fbc6	d98ea750851a38a3fdf63309269c8850c3c7a72c 58f76e75f45026d3fb782d68118ffb2f1e1ab837	8f79c544f80c4c12dc41be60a0080efba4d8bfcc 8811050824d8f80b1d63487edda0bd14c2d878c0	e28138f8ab6b4d18fc7195f4c58fb700e48a1268	11c6e43b17b70024623afa9c5b2f07273535a3a6	2025-01-06T09:48:45+09:00	2025-01-06T09:48:45+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
68f9c486b273d545756392f730bc02157a5279a3	fa2ae3e8a7d70a1ef4168eee59191ebd448ea5e7	5418bc6602b8617c486df2ab3c86bdb59a4005cd	1103dd707aa2eea2c524b996c66fe8cadc52fbc6	809cdc74eee4bb7f4f6e77462b32200730f29bff	29dd88cd4373aa5e119dd36ac5109840554bd7c0	2025-01-06T16:47:35+09:00	2025-01-06T16:47:35+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
9e8eb298039b77bc2b2ca323108329a8a673bac1	f3c99de2f399bd73d139e5cef6595c742df7c879	68f9c486b273d545756392f730bc02157a5279a3	fa2ae3e8a7d70a1ef4168eee59191ebd448ea5e7	dece9acc6c17f8e5e69a8ab9cc5e070d7d72db94	b8d5a306b4a122219f9c681ba86d7a9e22a886c8	2025-01-08T09:44:06+09:00	2025-01-08T09:44:06+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
20e82abebf85c3cc9164e8f28bb16f731de1e9e3	a011bb998953c92046661b24c043247c15674018	9e8eb298039b77bc2b2ca323108329a8a673bac1	f3c99de2f399bd73d139e5cef6595c742df7c879	70197f011f2030ac8a16f0a78a4405b9de8fd75c	e92a076f6ab09c7f7b57acf9bd6bb8043a9005bb	2025-01-09T09:41:47+09:00	2025-01-09T09:41:47+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
fd1325f4dce55ac1c4be9d9306e22072a5bd04a4	3bc04ed22adf7d7f0c82c2d8fc0397080e0afe50	5418bc6602b8617c486df2ab3c86bdb59a4005cd 20e82abebf85c3cc9164e8f28bb16f731de1e9e3	1103dd707aa2eea2c524b996c66fe8cadc52fbc6 a011bb998953c92046661b24c043247c15674018	70197f011f2030ac8a16f0a78a4405b9de8fd75c	e92a076f6ab09c7f7b57acf9bd6bb8043a9005bb	2025-01-09T16:40:38+09:00	2025-01-09T16:40:38+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
70c2aafd2d7dc1cb3eee161e307160b728035ce5	5c585b3bbacb3d11d767f3824606aa7f8d72bcb8	fd1325f4dce55ac1c4be9d9306e22072a5bd04a4	3bc04ed22adf7d7f0c82c2d8fc0397080e0afe50	7929f32c93924e5e2bd341315b1ae6b2c5b85870	6da5a4c0fbc9c43706ebacf1dc059e24022a2465	2025-01-10T09:39:28+09:00	2025-01-10T09:39:28+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
36dc457af21cc88b429e36c526e72759d48807b1	528edaf07788fe27a26a8d77bc4d2c3f05d44e9a	70c2aafd2d7dc1cb3eee161e307160b728035ce5	5c585b3bbacb3d11d767f3824606aa7f8d72bcb8	898592ccd8fb97a82cc6acb5d17e32e2b17cb138	36e160b20e6d23b1c8f8170d3c0f5ac3450a4f41	2025-01-11T16:35:59+09:00	2025-01-11T16:35:59+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
a56e743aa48d053e4149cf4c829d83841237dd57	53f17d543619e4ac235fd6629121b4a617381583	36dc457af21cc88b429e36c526e72759d48807b1	528edaf07788fe27a26a8d77bc4d2c3f05d44e9a	1c4657978658545f5e85daf4fc958619467a3786	3bcfa0525e5154c539ba9ccecbe552ef7515574e	2025-01-12T16:33:40+09:00	2025-01-12T16:33:40+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
5c65690bf288a5a48fdc2ac8d4517bc0672657f3	994e0a3f1680707f6012bf34f71d5261dde1f2b0	fd1325f4dce55ac1c4be9d9306e22072a5bd04a4 a56e743aa48d053e4149cf4c829d83841237dd57	3bc04ed22adf7d7f0c82c2d8fc0397080e0afe50 53f17d543619e4ac235fd6629121b4a617381583	1c4657978658545f5e85daf4fc958619467a3786	3bcfa0525e5154c539ba9ccecbe552ef7515574e	2025-01-13T09:32:30+09:00	2025-01-13T09:32:30+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
72b40552496f08a751a424c09a7e52006c88f54e	597b9c67f14694a82cffbc485ed2c0b3684beecd	5c65690bf288a5a48fdc2ac8d4517bc0672657f3	994e0a3f1680707f6012bf34f71d5261dde1f2b0	884842c3404a2478cd0382835faead81db45252c	f11d0ab1ae32364375a8c723b17febf966e52d40	2025-01-13T11:43:49+09:00	2025-01-13T11:43:49+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
ab46eec838ede91427a46a32109b79408a04b45f	a60fcc57953d88472027a238f827d5ce26243bc2	72b40552496f08a751a424c09a7e52006c88f54e	597b9c67f14694a82cffbc485ed2c0b3684beecd	e5efbb2a87648e2900e05b266ddaaf3ff178cde5	dbbd18f822e3020063ec099766d37ae74b864bbf	2025-01-14T09:17:43+09:00	2025-01-14T09:17:43+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
872b1973f3467037fbe1e0faf8b35f331d9ff657	455a576e098e03247c1c4c118dbb96ef5d36af76	ab46eec838ede91427a46a32109b79408a04b45f	a60fcc57953d88472027a238f827d5ce26243bc2	d9bb0c66d6618fcf88e65e1c29ad4b4ac9c43946	c8ec378472004dc776a4047e993eb481968d966b	2025-01-14T09:47:50+09:00	2025-01-14T09:47:50+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
57a789e14ee6226b87f4e80e1d7fd616d39343d0	387c40c389d07dc9ca034e38833a2eb2c4d3df4b	5c65690bf288a5a48fdc2ac8d4517bc0672657f3 872b1973f3467037fbe1e0faf8b35f331d9ff657	994e0a3f1680707f6012bf34f71d5261dde1f2b0 455a576e098e03247c1c4c118dbb96ef5d36af76	d9bb0c66d6618fcf88e65e1c29ad4b4ac9c43946	c8ec378472004dc776a4047e993eb481968d966b	2025-01-15T09:51:38+09:00	2025-01-15T09:51:38+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
f8cce0468ebc703b4c46e8d1d149a263711b4769	22153f0c3550b3bef0cd1f6a96c302e5e72a9970	57a789e14ee6226b87f4e80e1d7fd616d39343d0	387c40c389d07dc9ca034e38833a2eb2c4d3df4b	dd88e56e0a1e3c8032363fefd7022b52b7360c66	19a62a62ca225d3be991209dd0ec7e35976f8141	2025-01-16T09:25:33+09:00	2025-01-16T09:25:33+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
bc536f0f5a24ea80407acdfe19a0c685cef1879e	18aa975a63e82c92b7fbeb045048c9615f7ea189	f8cce0468ebc703b4c46e8d1d149a263711b4769	22153f0c3550b3bef0cd1f6a96c302e5e72a9970	4726586e5fd0283a29e9420aee1d75b83db1820b	28d2cdd6096fe2a191e48ca58ecaa7165fe591ed	2025-01-16T18:48:09+09:00	2025-01-16T18:48:09+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
f77ae04db4a30d524076edc168246a5e21935c7b	2330cd07691c4fee01f9727838b5c2db03bfc7cd	57a789e14ee6226b87f4e80e1d7fd616d39343d0 bc536f0f5a24ea80407acdfe19a0c685cef1879e	387c40c389d07dc9ca034e38833a2eb2c4d3df4b 18aa975a63e82c92b7fbeb045048c9615f7ea189	4726586e5fd0283a29e9420aee1d75b83db1820b	28d2cdd6096fe2a191e48ca58ecaa7165fe591ed	2025-01-17T09:59:28+09:00	2025-01-17T09:59:28+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
379b1f21cac4866173d958f26c8d3eee1345317d	13cf5de642254611d2c8f434e41cf11fb878c6ef	f77ae04db4a30d524076edc168246a5e21935c7b	2330cd07691c4fee01f9727838b5c2db03bfc7cd	d230d0d2940846c79f2980ba60ea90d08c7c3806	04d2e2b1b3854aba6a134c64abb7149a238a8b01	2025-01-17T10:00:28+09:00	2025-01-17T10:00:28+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
224de7884729cf2b25916a50cbed22fdd444eab0	0a928dfa4ccabe1bc82c94c53663e1e23abbc196	379b1f21cac4866173d958f26c8d3eee1345317d	13cf5de642254611d2c8f434e41cf11fb878c6ef	f7b3c24370d3530ca48e2d9671c8ea5b6816ad57	b0c840b90c2362c74327ad5737eb193c497a6595	2025-01-18T09:44:41+09:00	2025-01-18T09:44:41+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
e4b6cf9b0e497198fe4b7389466e4bf490169f9b	371627b254ae55145f5e9800f8befbd38bee4e6e	224de7884729cf2b25916a50cbed22fdd444eab0	0a928dfa4ccabe1bc82c94c53663e1e23abbc196	1a91682a79b0aa225292dadbd1679c1c98d15df3	9b6838a9625a5f20194bbb76ae87c9ac0f9aad9f	2025-01-18T21:07:17+09:00	2025-01-18T21:07:17+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
451ea2a217564a3664ec4281c6edb3d9d03f27f1	0c04abed62413343d142f0727f74390e3c8a5885	f77ae04db4a30d524076edc168246a5e21935c7b e4b6cf9b0e497198fe4b7389466e4bf490169f9b	2330cd07691c4fee01f9727838b5c2db03bfc7cd 371627b254ae55145f5e9800f8befbd38bee4e6e	1a91682a79b0aa225292dadbd1679c1c98d15df3	9b6838a9625a5f20194bbb76ae87c9ac0f9aad9f	2025-01-19T09:18:35+09:00	2025-01-19T09:18:35+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
fbedb25479cbd1534ccb947792f1210b9e1ecc8c	2d9ed8ea53d0d27389174cdb577a01409106e470	451ea2a217564a3664ec4281c6edb3d9d03f27f1	0c04abed62413343d142f0727f74390e3c8a5885	72dd0af707cfac28ca04cd525a0e8679b981acf8	27ccbde2974f05aef33854018213b78f05a6dee4	2025-01-19T11:29:53+09:00	2025-01-19T11:29:53+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
ad4ac237a73b57fab9a26b1cc46fb0edb91f7875	4a3de05e21af78c3ac94829082987fd5760302e5	fbedb25479cbd1534ccb947792f1210b9e1ecc8c	2d9ed8ea53d0d27389174cdb577a01409106e470	cedae6ddde2c47433e1c8f1917d0b35d66232284	72e8b81d5fc2a4440e750071008a7be08ac08e87	2025-01-20T09:03:48+09:00	2025-01-20T09:03:48+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
71fdca38a3f281ccf695296b77b830847e165fdf	808cbd82f3c49ab7d72699f78f614be69b71ef78	ad4ac237a73b57fab9a26b1cc46fb0edb91f7875	4a3de05e21af78c3ac94829082987fd5760302e5	844024478902f512249ee6114c07fb2d576264bf	0bb00debe1cee2c24f7d67ba3dab201e3c4c7b2a	2025-01-20T09:19:37+09:00	2025-01-20T09:19:37+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
6c0306750ab5567bfc82aaee4c4608f4c4c6280d	3f394ffdb6e43c03d390251f4def443539f8b504	451ea2a217564a3664ec4281c6edb3d9d03f27f1 71fdca38a3f281ccf695296b77b830847e165fdf	0c04abed62413343d142f0727f74390e3c8a5885 808cbd82f3c49ab7d72699f78f614be69b71ef78	844024478902f512249ee6114c07fb2d576264bf	0bb00debe1cee2c24f7d67ba3dab201e3c4c7b2a	2025-01-21T09:37:43+09:00	2025-01-21T09:37:43+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
0850643e6df35536fcd9c294b61eb04faf3c9e19	9e07e342d6c3db20fa189d11c9012219e33ebcc4	6c0306750ab5567bfc82aaee4c4608f4c4c6280d	3f394ffdb6e43c03d390251f4def443539f8b504	03f73be6ca4b9dc19e7478272d210af90955e5fa	d15f9d2cc74832a7b482889bb2eba7fa0b1c8a1a	2025-01-21T13:49:01+09:00	2025-01-21T13:49:01+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
c6d47079ae3d8892e47bf42ca8ad6680365e817a	7353ac248372174ccb54b6b2f788b73978309275	0850643e6df35536fcd9c294b61eb04faf3c9e19	9e07e342d6c3db20fa189d11c9012219e33ebcc4	3dcbe9795154c4274576457c0eed6771f9c168fb	821fd41d77a75a43f8b40b28fccb67014a797aa1	2025-01-22T11:22:56+09:00	2025-01-22T11:22:56+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
cf561dcddf8fbd280ad7234d01ff496b966cb7ca	d76c0d38417c48037bb3e2917a37853557bb2972	c6d47079ae3d8892e47bf42ca8ad6680365e817a	7353ac248372174ccb54b6b2f788b73978309275	e1ffcfeaea223d47a270757c6f5858e19c7c0e68	3ebddc632c3dcf574e892dc7e4338bd1107e1017	2025-01-23T09:45:32+09:00	2025-01-23T09:45:32+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
72093f3ac6bf2c3f5bcb881ad3bc053b2cb27121	a5628aae5835002d2e9c93783f68cfffcaef478f	6c0306750ab5567bfc82aaee4c4608f4c4c6280d cf561dcddf8fbd280ad7234d01ff496b966cb7ca	3f394ffdb6e43c03d390251f4def443539f8b504 d76c0d38417c48037bb3e2917a37853557bb2972	e1ffcfeaea223d47a270757c6f5858e19c7c0e68	3ebddc632c3dcf574e892dc7e4338bd1107e1017	2025-01-23T09:56:51+09:00	2025-01-23T09:56:51+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
5d34d73098c10e37cba1bbfdaafb097222aad1f3	da3501a1e92a1c8c1363ac58d515f6845e442c6e	72093f3ac6bf2c3f5bcb881ad3bc053b2cb27121	a5628aae5835002d2e9c93783f68cfffcaef478f	a269753de1b9697d05c164362b3ef643d9361f51	882fd5b7305e33bf2e518c25b69e9cc26eae8d5a	2025-01-23T16:08:09+09:00	2025-01-23T16:08:09+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
218f466185294381227c00396c926333f8534a5f	7e49c66c35c207b3c73244afb1e80b73fae5bc8d	5d34d73098c10e37cba1bbfdaafb097222aad1f3	da3501a1e92a1c8c1363ac58d515f6845e442c6e	e5fd910ddb42f28028436cd876113c43575b26bb	a3dbbd02ed747649c0353b81f74914a88f0454c4	2025-01-24T20:53:22+09:00	2025-01-24T20:53:22+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
a0683293a9ea732141fcb652e1f901374e2e9f9b	b8b9618cbf0226078cfaab9b0a1067af788a6f4a	218f466185294381227c00396c926333f8534a5f	7e49c66c35c207b3c73244afb1e80b73fae5bc8d	d1ea1d51c39a7d9f579b6f2b006af88a9d72f997	4ef98944c355e288e4fef76353c3b965704ad212	2025-01-25T11:15:58+09:00	2025-01-25T11:15:58+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
fccc392fb1bc64003881c1d6f3fe528ae0099eda	3ea1c33bc4d22149b3ef26c8b1d3f9d2e1cd18fd	72093f3ac6bf2c3f5bcb881ad3bc053b2cb27121 a0683293a9ea732141fcb652e1f901374e2e9f9b	a5628aae5835002d2e9c93783f68cfffcaef478f b8b9618cbf0226078cfaab9b0a1067af788a6f4a	d1ea1d51c39a7d9f579b6f2b006af88a9d72f997	4ef98944c355e288e4fef76353c3b965704ad212	2025-01-25T18:27:17+09:00	2025-01-25T18:27:17+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities
450d194f0d79c857a1c87cf11b1d999c5b21d089	b8f8743dc5aefa6ca9dc66663478f9389c269a8f	2a8940ee313262572346373bce89814e33e02264	3ea1c33bc4d22149b3ef26c8b1d3f9d2e1cd18fd	cbaf302e92c0cb516f16c6411e3758bc8a219aa7	45836e1d25188b8ee0cee2051e69dd336ab2854e	2025-01-27T09:23:48+09:00	2025-01-26T09:19:53+09:00	reordered before CI; checker fixes and README-only contract integrated
2a8940ee313262572346373bce89814e33e02264	dc88775ba73e69b39d6902bf055c9ab13dd3b086	fccc392fb1bc64003881c1d6f3fe528ae0099eda	b8f8743dc5aefa6ca9dc66663478f9389c269a8f	040f20343b4e32ffa7ad0fa812e57b8a32c120ff	81fdb6dce686952c87a880995fb08b28b33a4f28	2025-01-26T09:49:53+09:00	2025-01-26T09:49:53+09:00	reordered after green checker; CI and Make target retained
a6dd7aac98ab0d99203bb2c6c3ed1262bbca9bbc	2d5d399ff79c193a6e6711bc947a9b0be6f92f35	450d194f0d79c857a1c87cf11b1d999c5b21d089	dc88775ba73e69b39d6902bf055c9ab13dd3b086	5209e4d2e6566ebf713361985c19d87eb0c1931a	3d903705cc4efd7f5da25e7010368ae36834f53e	2025-01-27T13:35:06+09:00	2025-01-27T13:35:06+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities; integrated green README-only checker at introduction; integrated verification README at documentation responsibility
84a71d8078250fa96d09d3333c55e11d51af30ca	eafa4de2a15af35a8a8132521c71a428d2fade9b	fccc392fb1bc64003881c1d6f3fe528ae0099eda a6dd7aac98ab0d99203bb2c6c3ed1262bbca9bbc	3ea1c33bc4d22149b3ef26c8b1d3f9d2e1cd18fd 2d5d399ff79c193a6e6711bc947a9b0be6f92f35	5209e4d2e6566ebf713361985c19d87eb0c1931a	3d903705cc4efd7f5da25e7010368ae36834f53e	2025-01-27T20:46:24+09:00	2025-01-27T20:46:24+09:00	integrated Spring JSON escaping at original test responsibility; integrated final exercise contracts at original frame responsibilities; integrated green README-only checker at introduction; integrated verification README at documentation responsibility
0fd5b265e7557521e7c672bb1c3c7648c1ab7d73	-	84a71d8078250fa96d09d3333c55e11d51af30ca	eafa4de2a15af35a8a8132521c71a428d2fade9b	a0a1abe1b0bebd0b763386e9f9557887d487f62a	-	2025-01-28T11:09:01+09:00	-	integrated into checker introduction; empty fix excluded
45313fde0588042797b108c7d63b95453c520f16	-	84a71d8078250fa96d09d3333c55e11d51af30ca 0fd5b265e7557521e7c672bb1c3c7648c1ab7d73	eafa4de2a15af35a8a8132521c71a428d2fade9b	a0a1abe1b0bebd0b763386e9f9557887d487f62a	-	2025-01-28T18:20:19+09:00	-	integrated checker correction; empty merge excluded
76052e3cdbca9b36788fe8db55a3b635b4c34100	-	45313fde0588042797b108c7d63b95453c520f16	eafa4de2a15af35a8a8132521c71a428d2fade9b	324285df062bffc67879f896d7f9a41fea629f6a	-	2025-01-29T09:42:55+09:00	-	integrated into original Spring test responsibilities; empty fix excluded
7ad4d74ab0b472f999153f2c30baf277dccd903c	-	45313fde0588042797b108c7d63b95453c520f16 76052e3cdbca9b36788fe8db55a3b635b4c34100	eafa4de2a15af35a8a8132521c71a428d2fade9b	324285df062bffc67879f896d7f9a41fea629f6a	-	2025-01-29T15:54:14+09:00	-	integrated Spring correction; empty merge excluded
bdbe56070a9ddfa8fbf7668b4dcb18a3f48dc5d1	b3ba6e7654587f201a4bfb4a26b890125b00746b	7ad4d74ab0b472f999153f2c30baf277dccd903c	eafa4de2a15af35a8a8132521c71a428d2fade9b	36507165dbd972850b86f0224373fc574d490312	966719c825862b754e24c03b3fd633d07153a1ce	2025-01-30T09:16:50+09:00	2025-01-30T09:16:50+09:00	integrated final exercise contracts at original frame responsibilities; integrated green README-only checker at introduction; integrated verification README at documentation responsibility
38422cb2f2a16fe333ff966a5b321e56d1fc1b4f	61eeee352fbd315309b31f1de24b956fd761e11a	bdbe56070a9ddfa8fbf7668b4dcb18a3f48dc5d1	b3ba6e7654587f201a4bfb4a26b890125b00746b	8ce877259e9bbbf9d83b5cb13f356b3a1863f9ea	b4f748b985b8c5c3aade007770dedd6c74833557	2025-01-30T20:39:27+09:00	2025-01-30T20:39:27+09:00	integrated final exercise contracts at original frame responsibilities; integrated green README-only checker at introduction; integrated verification README at documentation responsibility
6853f170be8e0d3d1ffc93ec008bc2333e544290	-	38422cb2f2a16fe333ff966a5b321e56d1fc1b4f	61eeee352fbd315309b31f1de24b956fd761e11a	b4f748b985b8c5c3aade007770dedd6c74833557	-	2025-01-31T20:37:08+09:00	-	integrated checker and exercise contracts at original responsibilities; empty alignment excluded
a1daee3e039cf4c68382ea8c7c106f0bfe9d9ab3	2353925fb126d8f2c98e3e22cb1a3c771ac1c60e	6853f170be8e0d3d1ffc93ec008bc2333e544290	61eeee352fbd315309b31f1de24b956fd761e11a	c16585362f7a9c0269cc4ac4e69101a0fb71c8a3	c16585362f7a9c0269cc4ac4e69101a0fb71c8a3	2026-06-02T09:59:31+09:00	2025-01-31T20:47:08+09:00	tree-identical
a4ead05308c36c21685e421815d4b3aa6d044cdc	7a7abba2edc5f7fe2941ddacda2161a82fab1936	a1daee3e039cf4c68382ea8c7c106f0bfe9d9ab3	2353925fb126d8f2c98e3e22cb1a3c771ac1c60e	5a3f2a22cd74651aef5574c382a862bf1214dc15	5a3f2a22cd74651aef5574c382a862bf1214dc15	2026-06-11T10:13:52+09:00	2025-01-31T20:57:08+09:00	tree-identical
ea22611d0efde0eb76d0f35e77dbdcc355ea0610	0c330c6347367cde344f453cc9381c304f7d54f6	a4ead05308c36c21685e421815d4b3aa6d044cdc	7a7abba2edc5f7fe2941ddacda2161a82fab1936	4dfdba9d5a16f54e08f67de1565a5104200d9409	4dfdba9d5a16f54e08f67de1565a5104200d9409	2026-06-13T12:02:21+09:00	2025-01-31T21:07:08+09:00	tree-identical
a044b0057d8a0e7cdd3071ed981ff63461a2b827	ffbc73e04329edd24409976671b6f544d8f41cfd	ea22611d0efde0eb76d0f35e77dbdcc355ea0610	0c330c6347367cde344f453cc9381c304f7d54f6	bf89cc2f64f70ac60bf3d031c1579b6c9e85d73e	bf89cc2f64f70ac60bf3d031c1579b6c9e85d73e	2026-06-14T11:26:40+09:00	2025-01-31T21:17:08+09:00	tree-identical
189f49548edea71eb17fc92acf3059daa089d6f3	0a046f05b9d4150948e2da1142ba152a777128b0	a044b0057d8a0e7cdd3071ed981ff63461a2b827	ffbc73e04329edd24409976671b6f544d8f41cfd	5c3b04b6cbe85c2d8ba1e43c6d927c00d271db29	5c3b04b6cbe85c2d8ba1e43c6d927c00d271db29	2026-07-12T11:36:44+09:00	2025-01-31T21:27:08+09:00	tree-identical
bd494c29894b57f991429e07a311d6d9a9580ddb	48392799e1e884f4413a712267c63584ffc9c2b3	189f49548edea71eb17fc92acf3059daa089d6f3	0a046f05b9d4150948e2da1142ba152a777128b0	4c1d67cc1e133ca21aa58199ffec76831aeaf120	4c1d67cc1e133ca21aa58199ffec76831aeaf120	2026-07-14T14:42:43+09:00	2025-01-31T21:37:08+09:00	tree-identical
770d7ea217d5d53d1cb5e0aa8e5cf822fa4d8532	a81d00757aaa679a66391512fac62a8e09c155bd	bd494c29894b57f991429e07a311d6d9a9580ddb	48392799e1e884f4413a712267c63584ffc9c2b3	6ab17ec9e964afaf835c2997a7aac6310b716881	69d907b14a89626034e93d2c637964e8627a6dc3	2026-07-14T14:42:51+09:00	2025-01-31T21:47:08+09:00	source docs retained; legacy learning links normalized; canonical card backlink integrated
432b43bc42af8daeef62ad6ac8fbef13f52eb41f	-	770d7ea217d5d53d1cb5e0aa8e5cf822fa4d8532	a81d00757aaa679a66391512fac62a8e09c155bd	f3bc87070a593ceea3aae67be1cbe5a105c7afdb	-	2026-07-15T17:57:00+09:00	-	canonical card backlink integrated into source navigation; remaining learner navigation excluded
